"@Groctobeaun","2018-05-20 23:35:54","Que tiene que decir  @sergio_fajardo  @ClaudiaLopez  y @JERobledo  de la actitud sectaria y agresiva el día de hoy por parte de @SergioFerG ? ¿Donde quedo ser la opción que suma y no divide? Actitud de @SergioFerG solo reproduce lo mas negativos vicios de la política. https://t.co/UIs6flhEDj"
"@Korssoh","2018-05-20 23:35:56","@carlosmpat @sergio_fajardo Carlos, estoy de acuerdo con vos. El comportamiento del Moir dice y desdice mucho.  Son la derecha de la izquierda."
"@jorge_vasqez","2018-05-20 23:36:08","Mis amigos de @PaisPrimero fueron al cierre de campaña de @sergio_fajardo, yo estoy fuera de la ciudad, y @SergioFerG los señaló de "petristas", les rompió el marco de las fotos, les puso a la gente en contra ¿Así no polariza? Es una lástima si así será un gobierno de ustedes. https://t.co/niuFdd8yox"
"@LRobertoS","2018-05-20 23:36:08","#ColumneandoCon @PaolaOchoaAmaya: "Voy a votar por @sergio_fajardo: es el único que no arma zafarrancho dentro del rancho" https://t.co/eRh5IRKvkG #EnVivo https://t.co/qzmtgjw2iR"
"@ELIZABETHLIZA16","2018-05-20 23:36:12","@sergio_fajardo @ClaudiaLopez @PoloDemocratico @AntanasMockus @AngelicaLozanoC @JERobledo @maurotoroo @PartidoVerdeCoL @SergioFerG @ivanmarulanda https://t.co/CzR1DheBQt"
"@FranciscoOchoAb","2018-05-20 23:36:12","El único candidato que vino a Riohacha a recorrer calles, a presentarse personalmente y a escuchar a la gente. @sergio_fajardo #abrimosnocerramos #sepuede #FajardoPresidente https://t.co/o2a7NnAohN"
"@ALEJANDROSARMI","2018-05-20 23:36:16","Mientras otros cierran, @sergio_fajardo y @ClaudiaLopez abren, personas de izquierda, derecha, centro, independientes, abstencionistas, ¡todos invitados a seguir sumando y creciendo!  #AbrimosNoCerramos"
"@orlandaguirre","2018-05-20 23:36:18","Estas elecciones me producen una emoción tremenda. Hace rato el poder que tanto ha robado y que tanto ha manejado este país no se sentía amenazado... y qué más bonito que por un candidato independiente y educador como @sergio_fajardo. Ojo tenemos una oportunidad de oro. #SePuede"
"@jsbgm","2018-05-20 23:36:19","Cuando comparto este tramo de la vida con Sergio Fajardo y Antanas Mockus y marchamos junto a millones de colombianos con la esperanza de cambiar el destino de la nación mediante la educación y la ética !sé que vamos a ganar! #SergioFajardo Presidente"
"@Fuarez","2018-05-20 23:36:19","En el barrio Villa Juliana de la comuna 8 de Villavicencio, nos encontramos con gente que manifiesta su respaldo a #FajardoPresidente #AbrimosNoCerramos @sergio_fajardo @ClaudiaLopez @JERobledo #LaFuerzaDeLaEsperanza sigue creciendo https://t.co/1sEcKpaajX"
"@LRobertoS","2018-05-20 23:36:22","Con @ClaudiaLopez @JERobledo  @sergio_fajardo y la ciudadanía #AbrimosNoCerramos Por la educación y la lucha contra la corrupción ¡Fajardo Presidente! https://t.co/OHWPYHusu2"
